instance,shape,size,name,dtype
Dataset,"(5000,)",5000,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/dataAxis,float64
Dataset,"(5000,)",5000,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/dataValue,float64
Dataset,"(1,)",1,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/fileCount,int32
Dataset,"(1,)",1,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/fileName,|S29
Dataset,"(1,)",1,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/fileReadDelay,int64
Dataset,"(1,)",1,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/fileTime,int64
Dataset,"(100,)",100,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/headerName,|S17
Dataset,"(100,)",100,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/headerValue,|S16
Group,,,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2,
Group,,,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead,
Dataset,"(1,)",1,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/channelRead,int32
Dataset,"(5000,)",5000,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/dataAxis,float64
Dataset,"(5000,)",5000,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/dataValue,float64
Dataset,"(1,)",1,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/fileCount,int32
Dataset,"(1,)",1,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/fileName,|S29
Dataset,"(1,)",1,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/fileReadDelay,int64
Dataset,"(1,)",1,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/fileTime,int64
Dataset,"(100,)",100,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/headerName,|S17
Dataset,"(100,)",100,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/headerValue,|S16
Group,,,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH3,
Dataset,(),1,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH3/FileRead,|S166
Group,,,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4,
Group,,,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead,
Dataset,"(1,)",1,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/channelRead,int32
Dataset,"(2000,)",2000,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/dataAxis,float64
Dataset,"(2000,)",2000,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/dataValue,float64
Dataset,"(1,)",1,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/fileCount,int32
Dataset,"(1,)",1,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/fileName,|S29
Dataset,"(1,)",1,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/fileReadDelay,int64
Dataset,"(1,)",1,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/fileTime,int64
Dataset,"(100,)",100,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/headerName,|S17
Dataset,"(100,)",100,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/headerValue,|S16
Group,,,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR,
Group,,,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead,
Dataset,"(1,)",1,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/dataAcquisitionTime,int64
Dataset,"(768,)",768,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/dataAmplitude,float64
Dataset,"(768,)",768,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/dataDelay,float64
Dataset,"(768, 576)",442368,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/dataImage,int16
Dataset,"(1,)",1,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/fileCount,int32
Dataset,"(1,)",1,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/fileName,|S17
Dataset,"(1,)",1,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/fileTime,int64
Dataset,"(768,)",768,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/fittedAmplitude,float64
Dataset,"(1,)",1,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/pulseWidth,float64
Group,,,/AwakeEventData/TSG41.AWAKE-CTR-PHOTOMIXER,
Group,,,/AwakeEventData/TSG41.AWAKE-CTR-PHOTOMIXER/NameAcquisition,
Dataset,"(100,)",100,/AwakeEventData/TSG41.AWAKE-CTR-PHOTOMIXER/NameAcquisition/nameValue,|S45
Group,,,/AwakeEventData/TSG41.AWAKE-CTR-PHOTOMIXER/ValueAcquisition,
Dataset,"(100,)",100,/AwakeEventData/TSG41.AWAKE-CTR-PHOTOMIXER/ValueAcquisition/floatValue,float64
Group,,,/AwakeEventData/TSG41.AWAKE-CTR-WR4-WR8-MIXERS,
Group,,,/AwakeEventData/TSG41.AWAKE-CTR-WR4-WR8-MIXERS/NameAcquisition,
Dataset,"(100,)",100,/AwakeEventData/TSG41.AWAKE-CTR-WR4-WR8-MIXERS/NameAcquisition/nameValue,|S19
Group,,,/AwakeEventData/TSG41.AWAKE-CTR-WR4-WR8-MIXERS/ValueAcquisition,
Dataset,"(100,)",100,/AwakeEventData/TSG41.AWAKE-CTR-WR4-WR8-MIXERS/ValueAcquisition/floatValue,float64
Group,,,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI,
Group,,,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead,
Dataset,"(1,)",1,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/fileCount,int32
Dataset,"(1,)",1,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/fileName,|S42
Dataset,"(1,)",1,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/fileReadDelay,int64
Dataset,"(1,)",1,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/fileTime,int64
Dataset,"(1,)",1,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/floatValue,float64
Dataset,"(1,)",1,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/integerValue,int64
Dataset,"(1,)",1,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/stringValue,|S4
Group,,,/AwakeEventData/TSG41.AWAKE-CTRHET-WR8,
Dataset,(),1,/AwakeEventData/TSG41.AWAKE-CTRHET-WR8/FileRead,|S166
Group,,,/AwakeEventData/TSG41.AWAKE-DENSITY-DATA,
Group,,,/AwakeEventData/TSG41.AWAKE-DENSITY-DATA/NameAcquisition,
Dataset,"(100,)",100,/AwakeEventData/TSG41.AWAKE-DENSITY-DATA/NameAcquisition/nameValue,|S18
Group,,,/AwakeEventData/TSG41.AWAKE-DENSITY-DATA/ValueAcquisition,
Dataset,"(100,)",100,/AwakeEventData/TSG41.AWAKE-DENSITY-DATA/ValueAcquisition/floatValue,float64
Group,,,/AwakeEventData/TSG41.AWAKE-GUI-SUPPORT,
Group,,,/AwakeEventData/TSG41.AWAKE-GUI-SUPPORT/NameAcquisition,
Dataset,"(100,)",100,/AwakeEventData/TSG41.AWAKE-GUI-SUPPORT/NameAcquisition/nameValue,|S20
Group,,,/AwakeEventData/TSG41.AWAKE-GUI-SUPPORT/ValueAcquisition,
Dataset,"(100,)",100,/AwakeEventData/TSG41.AWAKE-GUI-SUPPORT/ValueAcquisition/floatValue,float64
Group,,,/AwakeEventData/TSG41.AWAKE-LASER-DATA,
Group,,,/AwakeEventData/TSG41.AWAKE-LASER-DATA/NameAcquisition,
Dataset,"(100,)",100,/AwakeEventData/TSG41.AWAKE-LASER-DATA/NameAcquisition/nameValue,|S55
Group,,,/AwakeEventData/TSG41.AWAKE-LASER-DATA/ValueAcquisition,
Dataset,"(100,)",100,/AwakeEventData/TSG41.AWAKE-LASER-DATA/ValueAcquisition/floatValue,float64
Group,,,/AwakeEventData/TSG41.AWAKE-TWO-SCREEN-MEAS,
Group,,,/AwakeEventData/TSG41.AWAKE-TWO-SCREEN-MEAS/NameAcquisition,
Dataset,"(100,)",100,/AwakeEventData/TSG41.AWAKE-TWO-SCREEN-MEAS/NameAcquisition/nameValue,|S19
Group,,,/AwakeEventData/TSG41.AWAKE-TWO-SCREEN-MEAS/ValueAcquisition,
Dataset,"(100,)",100,/AwakeEventData/TSG41.AWAKE-TWO-SCREEN-MEAS/ValueAcquisition/floatValue,float64
Group,,,/AwakeEventData/TSG41.AWAKE-XMPP-FFTFREQ,
Group,,,/AwakeEventData/TSG41.AWAKE-XMPP-FFTFREQ/NameAcquisition,
Dataset,"(100,)",100,/AwakeEventData/TSG41.AWAKE-XMPP-FFTFREQ/NameAcquisition/nameValue,|S16
Group,,,/AwakeEventData/TSG41.AWAKE-XMPP-FFTFREQ/ValueAcquisition,
Dataset,"(100,)",100,/AwakeEventData/TSG41.AWAKE-XMPP-FFTFREQ/ValueAcquisition/floatValue,float64
Group,,,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN,
Group,,,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/dataAcquisitionTime,int64
Dataset,"(3648,)",3648,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/dataAxis,float64
Dataset,"(3648,)",3648,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/dataValue,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/fileCount,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/fileName,|S44
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/fileReadDelay,int64
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/fileTime,int64
Dataset,"(11,)",11,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/headerName,|S32
Dataset,"(11,)",11,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/headerValue,|S28
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/nPixels,int32
Group,,,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP,
Group,,,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/dataAcquisitionTime,int64
Dataset,"(3648,)",3648,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/dataAxis,float64
Dataset,"(3648,)",3648,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/dataValue,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/fileCount,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/fileName,|S43
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/fileReadDelay,int64
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/fileTime,int64
Dataset,"(11,)",11,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/headerName,|S32
Dataset,"(11,)",11,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/headerValue,|S28
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/nPixels,int32
Group,,,/AwakeEventData/TT41.AWAKE-eBLM-pico1,
Group,,,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/FileTime,int64
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/dataAcquisitionTime,int64
Dataset,"(785,)",785,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/dataAxis,float64
Dataset,"(785,)",785,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/dataValue1,float64
Dataset,"(785,)",785,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/dataValue2,float64
Dataset,"(785,)",785,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/dataValue3,float64
Dataset,"(785,)",785,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/dataValue4,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/fileCount,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/fileName,|S17
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/fileReadDelay,int64
Dataset,"(100,)",100,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/headerName,|S1
Dataset,"(100,)",100,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/headerValue,|S1
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/nPixels,int32
Group,,,/AwakeEventData/TT41.AWAKE-eBLM-pico2,
Group,,,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead,
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/FileTime,int64
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/dataAcquisitionTime,int64
Dataset,"(785,)",785,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/dataAxis,float64
Dataset,"(785,)",785,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/dataValue1,float64
Dataset,"(785,)",785,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/dataValue2,float64
Dataset,"(785,)",785,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/dataValue3,float64
Dataset,"(785,)",785,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/dataValue4,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/fileCount,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/fileName,|S17
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/fileReadDelay,int64
Dataset,"(100,)",100,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/headerName,|S1
Dataset,"(100,)",100,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/headerValue,|S1
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/nPixels,int32
Group,,,/AwakeEventData/TT41.AWAKE-eBLM-pico3,
Group,,,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead,
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/FileTime,int64
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/dataAcquisitionTime,int64
Dataset,"(785,)",785,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/dataAxis,float64
Dataset,"(785,)",785,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/dataValue1,float64
Dataset,"(785,)",785,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/dataValue2,float64
Dataset,"(785,)",785,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/dataValue3,float64
Dataset,"(785,)",785,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/dataValue4,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/fileCount,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/fileName,|S17
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/fileReadDelay,int64
Dataset,"(100,)",100,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/headerName,|S1
Dataset,"(100,)",100,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/headerValue,|S1
Dataset,"(1,)",1,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/nPixels,int32
Group,,,/AwakeEventData/TT41.BCTF.412340,
Group,,,/AwakeEventData/TT41.BCTF.412340/Acquisition,
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/acqTime,|S26
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/beamDestinationStr,|S5
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/beamID,int32
Dataset,"(2,)",2,/AwakeEventData/TT41.BCTF.412340/Acquisition/calResultCh1,int32
Dataset,"(2,)",2,/AwakeEventData/TT41.BCTF.412340/Acquisition/calResultCh2,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/calStatusCh1,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/calStatusCh2,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/calibrationFactorCh1,float32
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/calibrationFactorCh2,float32
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/calibratorIMeasuredCh1,float32
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/calibratorIMeasuredCh2,float32
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/calibratorVActual,float32
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/commonStatus,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/cycleTime,|S26
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/descriptionCh1,|S1
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/descriptionCh2,|S1
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/inputOffsetCh1,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/inputOffsetCh2,int32
Dataset,"(32,)",32,/AwakeEventData/TT41.BCTF.412340/Acquisition/measResultCh1,int32
Dataset,"(32,)",32,/AwakeEventData/TT41.BCTF.412340/Acquisition/measResultCh2,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/measStatusCh1,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/measStatusCh2,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/nbOfMeas,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/totalCurrentPreferred,float32
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/totalIntensityAutoCh1,float32
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/totalIntensityAutoCh2,float32
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/totalIntensityCalcCh1,float32
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/totalIntensityCalcCh2,float32
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/totalIntensityPreferred,float32
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/totalIntensity_unit,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BCTF.412340/Acquisition/totalIntensity_unitExponent,int32
Group,,,/AwakeEventData/TT41.BPM.412343,
Group,,,/AwakeEventData/TT41.BPM.412343/Acquisition,
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412343/Acquisition/horAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412343/Acquisition/horPos,float32
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412343/Acquisition/posOK,error
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412343/Acquisition/sigma,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412343/Acquisition/sigmaAvePos,float32
Dataset,(),1,/AwakeEventData/TT41.BPM.412343/Acquisition/spsExtraction,bool
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412343/Acquisition/spsExtractionIndex,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412343/Acquisition/verAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412343/Acquisition/verPos,float32
Group,,,/AwakeEventData/TT41.BPM.412345,
Group,,,/AwakeEventData/TT41.BPM.412345/Acquisition,
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412345/Acquisition/horAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412345/Acquisition/horPos,float32
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412345/Acquisition/posOK,error
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412345/Acquisition/sigma,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412345/Acquisition/sigmaAvePos,float32
Dataset,(),1,/AwakeEventData/TT41.BPM.412345/Acquisition/spsExtraction,bool
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412345/Acquisition/spsExtractionIndex,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412345/Acquisition/verAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412345/Acquisition/verPos,float32
Group,,,/AwakeEventData/TT41.BPM.412347,
Group,,,/AwakeEventData/TT41.BPM.412347/Acquisition,
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412347/Acquisition/horAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412347/Acquisition/horPos,float32
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412347/Acquisition/posOK,error
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412347/Acquisition/sigma,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412347/Acquisition/sigmaAvePos,float32
Dataset,(),1,/AwakeEventData/TT41.BPM.412347/Acquisition/spsExtraction,bool
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412347/Acquisition/spsExtractionIndex,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412347/Acquisition/verAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412347/Acquisition/verPos,float32
Group,,,/AwakeEventData/TT41.BPM.412349,
Group,,,/AwakeEventData/TT41.BPM.412349/Acquisition,
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412349/Acquisition/horAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412349/Acquisition/horPos,float32
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412349/Acquisition/posOK,error
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412349/Acquisition/sigma,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412349/Acquisition/sigmaAvePos,float32
Dataset,(),1,/AwakeEventData/TT41.BPM.412349/Acquisition/spsExtraction,bool
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412349/Acquisition/spsExtractionIndex,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412349/Acquisition/verAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412349/Acquisition/verPos,float32
Group,,,/AwakeEventData/TT41.BPM.412349_HF,
Group,,,/AwakeEventData/TT41.BPM.412349_HF/Acquisition,
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412349_HF/Acquisition/horAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412349_HF/Acquisition/horPos,float32
Dataset,"(0,)",0,/AwakeEventData/TT41.BPM.412349_HF/Acquisition/posOK,error
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412349_HF/Acquisition/sigma,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412349_HF/Acquisition/sigmaAvePos,float32
Dataset,(),1,/AwakeEventData/TT41.BPM.412349_HF/Acquisition/spsExtraction,bool
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412349_HF/Acquisition/spsExtractionIndex,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412349_HF/Acquisition/verAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412349_HF/Acquisition/verPos,float32
Group,,,/AwakeEventData/TT41.BPM.412351,
Group,,,/AwakeEventData/TT41.BPM.412351/Acquisition,
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412351/Acquisition/horAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412351/Acquisition/horPos,float32
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412351/Acquisition/posOK,error
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412351/Acquisition/sigma,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412351/Acquisition/sigmaAvePos,float32
Dataset,(),1,/AwakeEventData/TT41.BPM.412351/Acquisition/spsExtraction,bool
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412351/Acquisition/spsExtractionIndex,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412351/Acquisition/verAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412351/Acquisition/verPos,float32
Group,,,/AwakeEventData/TT41.BPM.412351_HF,
Group,,,/AwakeEventData/TT41.BPM.412351_HF/Acquisition,
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412351_HF/Acquisition/horAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412351_HF/Acquisition/horPos,float32
Dataset,"(0,)",0,/AwakeEventData/TT41.BPM.412351_HF/Acquisition/posOK,error
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412351_HF/Acquisition/sigma,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412351_HF/Acquisition/sigmaAvePos,float32
Dataset,(),1,/AwakeEventData/TT41.BPM.412351_HF/Acquisition/spsExtraction,bool
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412351_HF/Acquisition/spsExtractionIndex,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BPM.412351_HF/Acquisition/verAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT41.BPM.412351_HF/Acquisition/verPos,float32
Group,,,/AwakeEventData/TT41.BTV.412350,
Group,,,/AwakeEventData/TT41.BTV.412350/Acquisition,
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/acqCounter,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/acqDesc,|S7
